lcoe_pv,lcoe_wind,lcoe_chosen,technology,cf_pv,cf_wind,flh,lcoh_production,lcoh_capex,lcoh_elec,lcoh_water,nh3_conversion,conv_capex_portion,conv_opex_portion,conv_elec_portion,shipping_distance_km,shipping_cost,reconversion_cost,delivered_cost,grey_ammonia_equivalent,scenario,hex_id,lat,lon
0.032937969023413505,0.03968262011781394,0.032937969023413505,pv,0.2727808710332149,0.33640255955763687,2389.560430250963,2.245420228965452,2.2431851401604472,0.002162926632537487,7.216217246735162e-05,0.7616341370169267,0.5114859161563213,0.25,0.00014822086060536078,11814.598190294484,0.3490676738041552,1.17,4.526122039786534,0.45,base_2030,hex_000,-19.71252741732844,21.42667018270944
0.029559238854058617,0.03991402030801724,0.029559238854058617,pv,0.3039607320280552,0.33445227703370684,2662.6960125657633,2.0150958157063332,2.0130823884357985,0.0019410566847498493,7.237058578509963e-05,0.7091514325374204,0.45901841596257714,0.25,0.0001330165748432638,11881.897044177658,0.35105604903252174,1.17,4.245303297276275,0.45,base_2030,hex_001,-23.73345872297537,24.54513625407894
0.034705109321896695,0.03847880636246587,0.034705109321896695,pv,0.25889121388253133,0.34692695121144884,2267.8870336109744,2.3658550225904675,2.3635332665224102,0.0022789688454712166,4.2787222585890734e-05,0.7890835921111249,0.5389274191191763,0.25,0.00015617299194853513,8748.591439172718,0.2584811107028303,1.17,4.583419725404422,0.45,base_2030,hex_002,-18.69682496106341,15.561555013934129
0.031882988468203,0.04400110938663097,0.031882988468203,pv,0.28180695449024185,0.3033863273829629,2468.6289213345185,2.1734578670579396,2.171337458752883,0.0020936495760786634,2.6758728978130332e-05,0.7452468465452197,0.4951033730971127,0.25,0.00014347344810691347,8754.018502635603,0.2586414557596883,1.17,4.347346169362847,0.45,base_2030,hex_003,-20.631583651287634,16.186435884488162
0.030953756389152584,0.0468608187362228,0.030953756389152584,pv,0.2902668021067851,0.28487199621348325,2542.7371864554375,2.110149076563361,2.1080536664217715,0.0020326300028876867,6.278013870132002e-05,0.7308128402312465,0.48067354832749526,0.25,0.00013929190375118664,8934.739006930698,0.2639809252047706,1.17,4.274942841999378,0.45,base_2030,hex_004,-27.86987182534821,17.57378135786131
0.030204643678185903,0.04384650741010998,0.030204643678185903,pv,0.2974657796331077,0.3044560619783353,2605.8002295860238,2.059074104111691,2.0570366015762955,0.0019834382682008744,5.406426719462576e-05,0.7191766754412617,0.46904075454471,0.25,0.00013592089655183655,8744.059940881121,0.2583472255260331,1.17,4.206598005078986,0.45,base_2030,hex_005,-17.292531780358928,13.65259902718
0.0299903946485524,0.06272537102696268,0.0299903946485524,pv,0.29959085185647855,0.2128219372643923,2624.415862262752,2.0444462174737903,2.042445530729576,0.0019693692485882744,3.131749562546725e-05,0.7158486889067753,0.4657137321308569,0.25,0.00013495677591848578,8748.897107753657,0.2584901418199944,1.17,4.18878504820056,0.45,base_2030,hex_006,-19.866323576115764,12.818901074696605
0.029851291836175308,0.05893366529848369,0.029851291836175308,pv,0.3009869029983987,0.22651458907188401,2636.6452702659726,2.034941668577722,2.0329721669815863,0.001960234830575512,9.266765560088343e-06,0.7136879683317882,0.4635536375185254,0.25,0.0001343308132627889,8707.063951989785,0.25725416221788,1.17,4.175883799127391,0.45,base_2030,hex_007,-19.567228336676557,17.65986896716307
0.031909629828582524,0.05714462813655021,0.031909629828582524,pv,0.28157167377177655,0.23360612209579906,2466.5678622407627,2.1753080113148946,2.1731518239213767,0.0020953990254102524,6.078836810750476e-05,0.745660673803878,0.4955170804696494,0.25,0.00014359333422862136,8924.629124889498,0.26368222414446246,1.17,4.354650909263235,0.45,base_2030,hex_008,-27.46263640789345,14.176730886712376
0.03213005025369089,0.05294058320673233,0.03213005025369089,pv,0.27964001952470235,0.25215693082671553,2449.6465710363927,2.1902955964469966,2.188163187306881,0.0021098732999923686,2.25358401232842e-05,0.7490845222476318,0.49893993702149014,0.25,0.000144585226141609,11796.307677710283,0.3485272722959856,1.17,4.457907390990614,0.45,base_2030,hex_009,-23.5953687452532,20.377395925555145
0.029742722520547393,0.04023463761370106,0.029742722520547393,pv,0.30208558998137164,0.33178713092323586,2646.2697682368157,2.02760713703268,2.0255782358220538,0.0019531054455159457,7.579576511040938e-05,0.7120015325934972,0.4618676903421547,0.25,0.00013384225134246326,8901.22389062879,0.262990705859487,1.17,4.172599375485664,0.45,base_2030,hex_010,-24.550423709209024,17.12012686421263
0.031609205219370086,0.05186469787344285,0.031609205219370086,pv,0.2842478264770126,0.2573876938444766,2490.01095993863,2.1547884192595146,2.152691909752267,0.002075671142738636,2.0838364508472335e-05,0.7409940993237153,0.4908518579002281,0.25,0.0001422414234871654,11698.2904711288,0.34563130937425995,1.17,4.41141382795749,0.45,base_2030,hex_011,-17.878820133816777,22.657494744809725
0.03380134395689785,0.0464413968289709,0.03380134395689785,pv,0.26581333250325534,0.2874447344197548,2328.524792728517,2.3042149662730647,2.3019838420416225,0.0022196215865029592,1.1502644939316078e-05,0.7750451669654128,0.5248930609176068,0.25,0.00015210604780604032,11739.2097960862,0.34684028942981954,1.17,4.596100422668297,0.45,base_2030,hex_012,-21.273618559032023,20.803711428031487
0.03349629036245272,0.03484956383780573,0.03349629036245272,pv,0.2682341173619408,0.38305601297380576,2349.7308680906012,2.283475717154751,2.281208678596499,0.002199589733801062,6.744882445112549e-05,0.7703066892399981,0.520155955933367,0.25,0.00015073330663103725,8796.969102388975,0.25991045075240155,1.17,4.483692857147151,0.45,base_2030,hex_013,-19.12686064075004,15.373132979348576
0.03304840786429187,0.04624059856269777,0.03304840786429187,pv,0.27186931113797264,0.2886929536494987,2381.5751655686404,2.2528904843519353,2.2507063922017854,0.0021701787830885,1.3913367061653149e-05,0.7633496125827026,0.5132008947473133,0.25,0.0001487178353893134,11783.289372868732,0.34814264056203076,1.17,4.534382737496669,0.45,base_2030,hex_014,-23.67902961407203,22.651637219532816
0.03035916634058185,0.03802813440535478,0.03035916634058185,pv,0.295951732648914,0.35103838740262394,2592.5371780044866,2.069569658238698,2.0675601083492303,0.001993585256364875,1.59646331029119e-05,0.7215769166027103,0.47144030035417755,0.25,0.00013661624853261834,11829.911120064224,0.3495201012746248,1.17,4.310666676116034,0.45,base_2030,hex_015,-26.27313533858268,22.266701004955227
0.03099065096899886,0.052189917354457646,0.03099065096899886,pv,0.28992123751319965,0.25578379223943704,2539.7100406156287,2.112650508411095,2.1105663099064014,0.002035052746964258,4.91457577291077e-05,0.7313859334449426,0.4812464755155821,0.25,0.00013945792936049487,8819.962488034987,0.26058980078285193,1.17,4.27462624263889,0.45,base_2030,hex_016,-22.344982555809985,16.42469730642244
0.03002573317305191,0.04490340179365339,0.03002573317305191,pv,0.2992382510191521,0.2972900592015451,2621.327078927772,2.046894770722299,2.0448522016744706,0.0019716898116970754,7.087923613123828e-05,0.7163976115034573,0.4662624957041785,0.25,0.0001351157992787336,8954.341501620931,0.26456008982061846,1.17,4.197852472046375,0.45,base_2030,hex_017,-28.23419292674989,15.036593455023418
0.03206163832064078,0.05238140407225981,0.03206163832064078,pv,0.28023670501227893,0.25484874287009684,2454.8735359075636,2.1856268093100364,2.1835041073399712,0.002105380916388745,1.7321053676399638e-05,0.7480218616961305,0.49787758432368756,0.25,0.00014427737244288353,11712.218667710205,0.3460428242732561,1.17,4.449691495279422,0.45,base_2030,hex_018,-19.06842593608901,20.554937055649656
0.03096139654308396,0.04608381701211929,0.03096139654308396,pv,0.29019517474830414,0.2896751146736679,2542.109730795144,2.1106334336801957,2.108573986291986,0.00203313170632918,2.6315681880109388e-05,0.7309315167519687,0.4807921904675248,0.25,0.00013932628444387782,8766.406177878223,0.25900745525549296,1.17,4.270572405687657,0.45,base_2030,hex_019,-21.420027210535224,12.956534770530338
0.030136839936024857,0.03740382768136501,0.030136839936024857,pv,0.29813503669744473,0.35689756383507154,2611.662921469616,2.0544611329933047,2.0524189414298903,0.0019789858224656324,6.320574094844368e-05,0.718123462078822,0.46798784629910994,0.25,0.00013561577971211186,8802.801508178778,0.2600827718325548,1.17,4.202667366904682,0.45,base_2030,hex_020,-19.902947118975515,13.798714834651516
0.03183394480585923,0.06340439589100347,0.03183394480585923,pv,0.28224110882475595,0.21054273587803612,2472.432113304862,2.1701664133079097,2.1679974223799543,0.002090429042251423,7.856188570387021e-05,0.7444850384373315,0.49434178568570514,0.25,0.00014325275162636652,8909.096799807701,0.263223314539773,1.17,4.347874766285014,0.45,base_2030,hex_021,-24.74568838244158,11.103071776514078
0.030429757784276253,0.03999655164701401,0.030429757784276253,pv,0.29526517903847604,0.3337621476821139,2586.5229683770503,2.07440719577675,2.0723676202333174,0.001998220761167474,4.135478226484773e-05,0.7226734320663591,0.4725364981563299,0.25,0.00013693391002924312,11723.802371304606,0.34638507006127245,1.17,4.313465697904381,0.45,base_2030,hex_022,-17.35162370726116,22.016941285029937
