lcoe_pv,lcoe_wind,lcoe_chosen,technology,cf_pv,cf_wind,flh,lcoh_production,lcoh_capex,lcoh_elec,lcoh_water,nh3_conversion,conv_capex_portion,conv_opex_portion,conv_elec_portion,shipping_distance_km,shipping_cost,reconversion_cost,delivered_cost,grey_ammonia_equivalent,scenario,hex_id,lat,lon
0.02723156675836972,0.033204559025413125,0.02723156675836972,pv,0.2727808710332149,0.33640255955763687,2389.560430250963,1.9921369142419627,1.9902765479009765,0.0017882062171329452,7.216012385313126e-05,0.653088306840536,0.40296576479012336,0.25,0.00012254205041266374,11814.598190294484,0.3490676738041552,1.17,4.164292894886654,0.45,derisk_2030,hex_000,-19.71252741732844,21.42667018270944
0.024438191243932178,0.033398183873048826,0.024438191243932178,pv,0.3039607320280552,0.33445227703370684,2662.6960125657633,1.7877939443511994,1.786116801045533,0.0016047745583515464,7.236874731482186e-05,0.6117400797452894,0.3616301078846917,0.25,0.0001099718605976948,11881.897044177658,0.35105604903252174,1.17,3.9205900731290106,0.45,derisk_2030,hex_001,-23.73345872297537,24.54513625407894
0.0286925554117789,0.032197264023813274,0.0286925554117789,pv,0.25889121388253133,0.34692695121144884,2267.8870336109744,2.098982917615122,2.0970559880790196,0.001884144472040148,4.278506406238173e-05,0.6747142179693894,0.4245851014700364,0.25,0.00012911649935300507,8748.591439172718,0.2584811107028303,1.17,4.202178246287342,0.45,derisk_2030,hex_002,-18.69682496106341,15.561555013934129
0.026359358353608166,0.03681806870298295,0.026359358353608166,pv,0.28180695449024185,0.3033863273829629,2468.6289213345185,1.9282870431745078,1.9265293552299747,0.001730931198553603,2.675674597961828e-05,0.6401776648562895,0.3900590477436983,0.25,0.00011861711259123676,8754.018502635603,0.2586414557596883,1.17,3.9971061637904852,0.45,derisk_2030,hex_003,-20.631583651287634,16.186435884488162
0.02559111288660039,0.039210939627637977,0.02559111288660039,pv,0.2902668021067851,0.28487199621348325,2542.7371864554375,1.8721237746446246,1.8703805133515738,0.0016804830795534259,6.277821349744764e-05,0.6288059076863168,0.3786907476783271,0.25,0.00011516000798970174,8934.739006930698,0.2639809252047706,1.17,3.934910607535712,0.45,derisk_2030,hex_004,-27.86987182534821,17.57378135786131
0.024971781658748065,0.03668870500573727,0.024971781658748065,pv,0.2974657796331077,0.3044560619783353,2605.8002295860238,1.826809259080879,1.8251153830300386,0.0016398136622577898,5.406238858266532e-05,0.6196384154805392,0.3695260424630749,0.25,0.00011237301746436629,8744.059940881121,0.2583472255260331,1.17,3.8747949000874513,0.45,derisk_2030,hex_005,-17.292531780358928,13.65259902718
0.02479465061738867,0.05248565438653442,0.02479465061738867,pv,0.29959085185647855,0.2128219372643923,2624.415862262752,1.8138288846002482,1.8121693869127007,0.0016281820572085228,3.131563033896741e-05,0.6170164785136362,0.36690490258585795,0.25,0.00011157592777824902,8748.897107753657,0.2584901418199944,1.17,3.859335504933879,0.45,derisk_2030,hex_006,-19.866323576115764,12.818901074696605
0.02467964694127157,0.04931293251750241,0.02467964694127157,pv,0.3009869029983987,0.22651458907188401,2636.6452702659726,1.8053939955056446,1.803764100447576,0.0016206301491435,9.264908925245186e-06,0.6153141659916351,0.3652031075803995,0.25,0.00011105841123572206,8707.063951989785,0.25725416221788,1.17,3.84796232371516,0.45,derisk_2030,hex_007,-19.567228336676557,17.65986896716307
0.02638138417988765,0.04781594996277915,0.02638138417988765,pv,0.28157167377177655,0.23360612209579906,2466.5678622407627,1.9299323231891996,1.9281391592446016,0.0017323775611459557,6.078638345200318e-05,0.6405036965202237,0.39038498029141405,0.25,0.00011871622880949443,8924.629124889498,0.26368222414446246,1.17,4.004118243853886,0.45,derisk_2030,hex_008,-27.46263640789345,14.176730886712376
0.02656361744135499,0.04429820195110082,0.02656361744135499,pv,0.27964001952470235,0.25215693082671553,2449.6465710363927,1.9432249399440913,1.9414580618903505,0.001744344211982311,2.253384175848509e-05,0.6432011577962009,0.3930816215177149,0.25,0.00011953627848609745,11796.307677710283,0.3485272722959856,1.17,4.104953370036277,0.45,derisk_2030,hex_009,-23.5953687452532,20.377395925555145
