lcoe_pv,lcoe_wind,lcoe_chosen,technology,cf_pv,cf_wind,flh,lcoh_production,lcoh_capex,lcoh_elec,lcoh_water,nh3_conversion,conv_capex_portion,conv_opex_portion,conv_elec_portion,shipping_distance_km,shipping_cost,reconversion_cost,delivered_cost,grey_ammonia_equivalent,scenario,hex_id,lat,lon
0.06381925641172902,0.06718954701196597,0.06381925641172902,pv,0.2727808710332149,0.33640255955763687,2389.560430250963,4.435991287702309,4.431728316605669,0.004190797837703539,7.217325893506775e-05,0.9226055512106346,0.6723183645567818,0.25,0.0002871866538527806,11814.598190294484,0.3490676738041552,1.17,6.877664512717098,0.45,highrisk_2025,hex_000,-19.71252741732844,21.42667018270944
0.0572727675595831,0.06758134760154606,0.0572727675595831,pv,0.3039607320280552,0.33445227703370684,2662.6960125657633,3.980961200604928,3.9771279083334967,0.003760911736412624,7.238053501867369e-05,0.8536106272572016,0.6033528998031835,0.25,0.0002577274540181239,11881.897044177658,0.35105604903252174,1.17,6.355627876894651,0.45,highrisk_2025,hex_001,-23.73345872297537,24.54513625407894
0.06724319489877512,0.06515128188056904,0.06515128188056904,wind,0.25889121388253133,0.34692695121144884,3039.080092612292,3.488889520678912,3.4845684550159084,0.004278267510157367,4.2798152846177723e-05,0.7789220130198016,0.528628832251339,0.25,0.0002931807684625607,8748.591439172718,0.2584811107028303,1.17,5.696292644401544,0.45,highrisk_2025,hex_002,-18.69682496106341,15.561555013934129
0.06177516940337376,0.07450149710211633,0.06177516940337376,pv,0.28180695449024185,0.3033863273829629,2468.6289213345185,4.293866437326502,4.289783098408659,0.004056569457488211,2.6769460353889883e-05,0.901062456754827,0.6507844684925118,0.25,0.0002779882623151819,8754.018502635603,0.2586414557596883,1.17,6.6235703498410174,0.45,highrisk_2025,hex_003,-20.631583651287634,16.186435884488162
0.0599747274794419,0.07934348019734809,0.0599747274794419,pv,0.2902668021067851,0.28487199621348325,2542.7371864554375,4.168758180757654,4.164757049762527,0.003938340437816685,6.279055731033193e-05,0.8820871928492707,0.6318173065756132,0.25,0.0002698862736574886,8934.739006930698,0.2639809252047706,1.17,6.484826298811695,0.45,highrisk_2025,hex_004,-27.86987182534821,17.57378135786131
0.058523277447763124,0.07423972918611785,0.058523277447763124,pv,0.2974657796331077,0.3044560619783353,2605.8002295860238,4.067862752672881,4.063965649686816,0.003843028552403112,5.407443366259401e-05,0.866790033284864,0.6165266785363491,0.25,0.00026335474851493405,8744.059940881121,0.2583472255260331,1.17,6.363000011483778,0.45,highrisk_2025,hex_005,-17.292531780358928,13.65259902718
0.058108157324587795,0.10620491421551043,0.058108157324587795,pv,0.29959085185647855,0.2128219372643923,2624.415862262752,4.038986029886522,4.035138933298894,0.003815768997647932,3.132758998015648e-05,0.8624149885888615,0.6121535018809008,0.25,0.0002614867079606451,8748.897107753657,0.2584901418199944,1.17,6.329891160295378,0.45,highrisk_2025,hex_006,-19.866323576115764,12.818901074696605
0.057838637426613035,0.09978489987314057,0.057838637426613035,pv,0.3009869029983987,0.22651458907188401,2636.6452702659726,4.0202303157238415,4.016422968386399,0.0037980705243475894,9.276813094682582e-06,0.8595744575370732,0.6093141836686534,0.25,0.0002602738684197586,8707.063951989785,0.25725416221788,1.17,6.3070589354787945,0.45,highrisk_2025,hex_007,-19.567228336676557,17.65986896716307
0.06182678860940342,0.09675575018138614,0.06182678860940342,pv,0.28157167377177655,0.23360612209579906,2466.5678622407627,4.297488390676216,4.293367632449082,0.004059959118684158,6.079910845038009e-05,0.9016064832207675,0.6513282626720253,0.25,0.0002782205487423154,8924.629124889498,0.26368222414446246,1.17,6.632777098041446,0.45,highrisk_2025,hex_008,-27.46263640789345,14.176730886712376
0.062253866175065516,0.08963757417350675,0.062253866175065516,pv,0.27964001952470235,0.25215693082671553,2449.6465710363927,4.327135246501471,4.323024695967985,0.0040880038788293025,2.2546654656645446e-05,0.9061075501026603,0.6558274077048725,0.25,0.0002801423977877948,11796.307677710283,0.3485272722959856,1.17,6.751770068900116,0.45,highrisk_2025,hex_009,-23.5953687452532,20.377395925555145
