lcoe_pv,lcoe_wind,lcoe_chosen,technology,cf_pv,cf_wind,flh,lcoh_production,lcoh_capex,lcoh_elec,lcoh_water,nh3_conversion,conv_capex_portion,conv_opex_portion,conv_elec_portion,shipping_distance_km,shipping_cost,reconversion_cost,delivered_cost,grey_ammonia_equivalent,scenario,hex_id,lat,lon
0.040154856970556804,0.044162865524657396,0.040154856970556804,pv,0.2727808710332149,0.33640255955763687,2389.560430250963,3.1501726260621434,3.1474636256910604,0.0026368356077332306,7.216476335011602e-05,0.6531464616464908,0.40296576479012336,0.25,0.00018069685636750563,11814.598190294484,0.3490676738041552,1.17,5.3223867615127896,0.45,derisk_2025,hex_000,-19.71252741732844,21.42667018270944
0.036035828666288565,0.04442039124881543,0.036035828666288565,pv,0.3039607320280552,0.33445227703370684,2662.6960125657633,2.827039994491393,2.8246012688314077,0.002366352749086283,7.23729108987829e-05,0.61179226911369,0.3616301078846917,0.25,0.00016216122899829854,11881.897044177658,0.35105604903252174,1.17,4.959888312637604,0.45,derisk_2025,hex_001,-23.73345872297537,24.54513625407894
0.042309187308352036,0.04282313884238865,0.042309187308352036,pv,0.25889121388253133,0.34692695121144884,2267.8870336109744,3.3191478873742324,3.316326794121846,0.0027783032999151172,4.27899524709518e-05,0.6747754928129239,0.4245851014700364,0.25,0.00019039134288758417,8748.591439172718,0.2584811107028303,1.17,5.422404490889987,0.45,derisk_2025,hex_002,-18.69682496106341,15.561555013934129
0.038868724444562755,0.048968920676313754,0.038868724444562755,pv,0.28180695449024185,0.3033863273829629,2468.6289213345185,3.049231665457832,3.0466525246490956,0.0025523795718596213,2.6761236876696918e-05,0.6402339570036988,0.3900590477436983,0.25,0.0001749092600005324,8754.018502635603,0.2586414557596883,1.17,5.118107078221219,0.45,derisk_2025,hex_003,-20.631583651287634,16.186435884488162
0.03773589256897872,0.05215149680336075,0.03773589256897872,pv,0.2902668021067851,0.28487199621348325,2542.7371864554375,2.960398382230189,2.9578576093779856,0.0024779902786962694,6.278257350699566e-05,0.6288605591948875,0.3786907476783271,0.25,0.00016981151656040422,8934.739006930698,0.2639809252047706,1.17,5.023239866629847,0.45,derisk_2025,hex_004,-27.86987182534821,17.57378135786131
0.03682264519351635,0.04879686383433428,0.03682264519351635,pv,0.2974657796331077,0.3044560619783353,2605.8002295860238,2.88874650291274,2.886274415901957,0.002418020367707574,5.4066643075502185e-05,0.6196917443664457,0.3695260424630749,0.25,0.00016570190337082357,8744.059940881121,0.2583472255260331,1.17,4.936785472805219,0.45,derisk_2025,hex_005,-17.292531780358928,13.65259902718
0.03656145303759142,0.06980718806932945,0.03656145303759142,pv,0.29959085185647855,0.2128219372643923,2624.415862262752,2.8682335441564346,2.8658013555523123,0.0024008687494685033,3.131985465363129e-05,0.6170694291245271,0.36690490258585795,0.25,0.00016452653866916138,8748.897107753657,0.2584901418199944,1.17,4.913793115100956,0.45,derisk_2025,hex_006,-19.866323576115764,12.818901074696605
0.036391872043352404,0.06558739134978976,0.036391872043352404,pv,0.3009869029983987,0.22651458907188401,2636.6452702659726,2.8549080674171345,2.8525090653726415,0.002389732930846808,9.26911364650067e-06,0.6153668710045945,0.3652031075803995,0.25,0.00016376342419508583,8707.063951989785,0.25725416221788,1.17,4.897529100639609,0.45,derisk_2025,hex_007,-19.567228336676557,17.65986896716307
0.038901203071729486,0.0635963683939841,0.038901203071729486,pv,0.28157167377177655,0.23360612209579906,2466.5678622407627,3.0518136045212048,3.0491983013080595,0.00255451233504357,6.079087810166628e-05,0.6405600357052369,0.39038498029141405,0.25,0.0001750554138227827,8924.629124889498,0.26368222414446246,1.17,5.126055864370904,0.45,derisk_2025,hex_008,-27.46263640789345,14.176730886712376
0.03916991880940367,0.05891767857098476,0.03916991880940367,pv,0.27964001952470235,0.25215693082671553,2449.6465710363927,3.0728557799604417,3.0702610835911686,0.0025721580018175077,2.253836745559672e-05,0.6432578861523571,0.3930816215177149,0.25,0.00017626463464231651,11796.307677710283,0.3485272722959856,1.17,5.234640938408784,0.45,derisk_2025,hex_009,-23.5953687452532,20.377395925555145
0.036259514600872234,0.044777206875247215,0.036259514600872234,pv,0.30208558998137164,0.33178713092323586,2646.2697682368157,2.84459131348626,2.8421344739228123,0.00238104145879061,7.579810465681827e-05,0.6140380296480537,0.36387486183234974,0.25,0.00016316781570392504,8901.22389062879,0.262990705859487,1.17,4.891620048993801,0.45,derisk_2025,hex_010,-24.550423709209024,17.12012686421263
0.038534953798594715,0.05772032367977673,0.038534953798594715,pv,0.2842478264770126,0.2573876938444766,2490.01095993863,3.023041837441354,3.020490534624375,0.0025304619661077198,2.0840850871397175e-05,0.6368829687279308,0.3867095614358371,0.25,0.00017340729209367622,11698.2904711288,0.34563130937425995,1.17,5.175556115543545,0.45,derisk_2025,hex_011,-17.878820133816777,22.657494744809725
0.04120740204221511,0.05168472134264097,0.04120740204221511,pv,0.26581333250325534,0.2874447344197548,2328.524792728517,3.232682867507486,3.2299654094696457,0.002705952734105459,1.1505303734684103e-05,0.6637137965438268,0.4135283632346368,0.25,0.000185433309189968,11739.2097960862,0.34684028942981954,1.17,5.413236953481133,0.45,derisk_2025,hex_012,-21.273618559032023,20.803711428031487
0.04083550954803639,0.038784147740060115,0.038784147740060115,wind,0.2682341173619408,0.38305601297380576,3355.5706736505385,2.243978046427615,2.2413637700032107,0.002546825701597281,6.745072280657184e-05,0.5371334813847086,0.2869589527198784,0.25,0.00017452866483027053,8796.969102388975,0.25991045075240155,1.17,4.211021978564725,0.45,derisk_2025,hex_013,-19.12686064075004,15.373132979348576
0.040289493561425915,0.051461252559463926,0.040289493561425915,pv,0.27186931113797264,0.2886929536494987,2381.5751655686404,3.1606764566501298,3.1580168639396313,0.002645676743866969,1.3915966631476829e-05,0.6544981851816245,0.4043168824605981,0.25,0.00018130272102641663,11783.289372868732,0.34814264056203076,1.17,5.333317282393785,0.45,derisk_2025,hex_014,-23.67902961407203,22.651637219532816
0.03701102461068103,0.04232158514007411,0.03701102461068103,pv,0.295951732648914,0.35103838740262394,2592.5371780044866,2.903486543064648,2.901040185427408,0.002430390616101388,1.5967021138457068e-05,0.6215830347658277,0.37141648515507963,0.25,0.00016654961074806464,11829.911120064224,0.3495201012746248,1.17,5.0445896791051,0.45,derisk_2025,hex_015,-26.27313533858268,22.266701004955227
0.03778087095169754,0.05808226107613348,0.03778087095169754,pv,0.28992123751319965,0.25578379223943704,2539.7100406156287,2.963913248134287,2.961383156079689,0.002480943859161472,4.9148195436890966e-05,0.629312132857744,0.37914211893846145,0.25,0.00017001391928263892,8819.962488034987,0.26058980078285193,1.17,5.023815181774883,0.45,derisk_2025,hex_016,-22.344982555809985,16.42469730642244
0.0366045344247838,0.04997308366043493,0.0366045344247838,pv,0.2992382510191521,0.2972900592015451,2621.327078927772,2.8716527891536687,2.869178209795169,0.002403697760560803,7.088159793911149e-05,0.6175019573445173,0.3673372369396057,0.25,0.00016472040491152709,8954.341501620931,0.26456008982061846,1.17,4.923714836318805,0.45,derisk_2025,hex_017,-28.23419292674989,15.036593455023418
0.03908651745017736,0.05829536701880934,0.03908651745017736,pv,0.28023670501227893,0.25484874287009684,2454.8735359075636,3.066307828374298,3.063723823486109,0.0025666813125616466,1.732357562746664e-05,0.6424205537496233,0.39224466442109757,0.25,0.00017588932852579813,11712.218667710205,0.3460428242732561,1.17,5.224771206397178,0.45,derisk_2025,hex_018,-19.06842593608901,20.554937055649656
0.03774520672214127,0.051286770065253916,0.03774520672214127,pv,0.29019517474830414,0.2896751146736679,2542.109730795144,2.9610926019399084,2.9585876819145343,0.002478601908087277,2.6318117286755382e-05,0.6289540713668638,0.37878421793661415,0.25,0.0001698534302496357,8766.406177878223,0.25900745525549296,1.17,5.019054128562265,0.45,derisk_2025,hex_019,-21.420027210535224,12.956534770530338
0.036739985283106874,0.04162679296617421,0.036739985283106874,pv,0.29813503669744473,0.35689756383507154,2611.662921469616,2.882271073358962,2.879795272880542,0.0024125923669240184,6.320811149591453e-05,0.6188618559565323,0.3686965260227584,0.25,0.0001653299337739809,8802.801508178778,0.2600827718325548,1.17,4.931215701148049,0.45,derisk_2025,hex_020,-19.902947118975515,13.798714834651516
0.03880893504937186,0.07056287616828817,0.03880893504937186,pv,0.28224110882475595,0.21054273587803612,2472.432113304862,3.044593062129867,3.041966044338547,0.0025484534015754188,7.856438974468893e-05,0.639633683837918,0.3894590436301958,0.25,0.00017464020772217336,8909.096799807701,0.263223314539773,1.17,5.117450060507558,0.45,derisk_2025,hex_021,-24.74568838244158,11.103071776514078
0.03709708302317388,0.04451224053736702,0.03709708302317388,pv,0.29526517903847604,0.3337621476821139,2586.5229683770503,2.910263112661769,2.907785713700727,0.0024360417851884185,4.135717585307754e-05,0.6224470434339907,0.37228010656038646,0.25,0.00016693687360428246,11723.802371304606,0.34638507006127245,1.17,5.049095226157032,0.45,derisk_2025,hex_022,-17.35162370726116,22.016941285029937
0.03965098839430881,0.04605939604830423,0.03965098839430881,pv,0.276247259001867,0.32255092933293983,2419.9259888563547,3.1105857490175333,3.1079688264185297,0.0026037482378929457,1.3174361110352257e-05,0.6480877253198198,0.3979092958720455,0.25,0.00017842944777438967,11692.19887029659,0.3454513302587629,1.17,5.274124804596116,0.45,derisk_2025,hex_023,-18.282546544133627,20.30791199228845
0.03893488585005578,0.05399743602072257,0.03893488585005578,pv,0.2813280846083938,0.27513345252528276,2464.43402116953,3.0543980969703477,3.051838463111449,0.0025567241708203295,2.9096880785108308e-06,0.6408982038354489,0.3907229968491237,0.25,0.000175206986325251,11697.968567262145,0.34562179857819975,1.17,5.2109180993839965,0.45,derisk_2025,hex_024,-19.659398035114855,20.87231530076869
0.038978894323986865,0.06556999015818091,0.038978894323986865,pv,0.28101045580202844,0.2265747022998581,2461.651592825769,3.057867546761672,3.055287985320476,0.002559614060608471,1.994738058734557e-05,0.641340039814613,0.39116463479015506,0.25,0.0001754050244579409,11843.075782131027,0.3499090571993258,1.17,5.21911664377561,0.45,derisk_2025,hex_025,-26.66433550577639,21.93020643430755
0.040998042800610784,0.047447974927835826,0.040998042800610784,pv,0.26717072602498637,0.31311138193969057,2340.4155599788805,3.2162596014482214,3.2135551755062908,0.0026922048105734414,1.2221131356997916e-05,0.6616118730448173,0.41142738185221456,0.25,0.00018449119260274853,8775.79967620316,0.2592849904332752,1.17,5.307156464926313,0.45,derisk_2025,hex_026,-23.39934795527559,17.42482085753676
0.037032697336610104,0.053283691204417456,0.037032697336610104,pv,0.2957785321733549,0.27881891558336325,2591.019941838589,2.905226105652659,2.9027389616571773,0.0024318137917707303,5.533020371087152e-05,0.6218006244531461,0.3716339773151314,0.25,0.00016664713801474546,11932.348952512608,0.35254667359696346,1.17,5.049573403702768,0.45,derisk_2025,hex_027,-28.47435481055325,18.962376743340517
0.03918671501961297,0.04610061353489992,0.03918671501961297,pv,0.2795201602165537,0.32226254404721816,2448.59660349701,3.0741623156651747,3.071577623224768,0.002573260952954585,1.1431487452175129e-05,0.6434265166301079,0.3932501764125195,0.25,0.00017634021758825835,8836.904850095869,0.2610903705710143,1.17,5.148679202866297,0.45,derisk_2025,hex_028,-27.148526095189425,12.957157973787204
0.038070923811220014,0.0478862627756565,0.038070923811220014,pv,0.28771240001837073,0.3102455722948363,2520.3606241609277,2.9866601984837575,2.9841184088921704,0.0024999906636034475,4.179892798363829e-05,0.6322242035966007,0.3820528844394502,0.25,0.00017131915715049007,8782.012370116081,0.25946854729888424,1.17,5.048352949379242,0.45,derisk_2025,hex_029,-20.803412561090543,12.603421029503629
